,Name,Population,White,Black or African American,American Indian and Alaskan Native,Asian,Native Hawaiian and Other Pacific Islander,Other,Broadband (%),GEO ID
2754,"Hidalgo County, Texas",839539.0,755174.0,5935.0,2915.0,9636.0,367.0,75782.0,0.69939774,0500000US48215
2755,"Smith County, Texas",222277.0,173974.0,40790.0,1827.0,4129.0,243.0,5026.0,0.7832492,0500000US48423
2756,"Somervell County, Texas",8650.0,8049.0,111.0,95.0,57.0,84.0,386.0,0.64516127,0500000US48425
2757,"Crockett County, Texas",3836.0,1546.0,35.0,0.0,0.0,0.0,2255.0,0.55000001,0500000US48105
2758,"Millard County, Utah",12651.0,11369.0,57.0,224.0,171.0,39.0,1001.0,0.51020408,0500000US49027
2759,"Tooele County, Utah",63357.0,58620.0,787.0,1111.0,815.0,469.0,3248.0,0.60047847,0500000US49045
2760,"Washington County, Utah",155577.0,143997.0,1466.0,3256.0,2258.0,2230.0,6279.0,0.86639005,0500000US49053
2761,"Kane County, Utah",7246.0,6962.0,36.0,219.0,35.0,67.0,140.0,0.41666669,0500000US49025
2762,"Summit County, Utah",39731.0,38217.0,364.0,322.0,894.0,130.0,458.0,0.48082596,0500000US49043
2763,"Grand County, Utah",9544.0,9354.0,23.0,109.0,50.0,0.0,42.0,0.44117644,0500000US49019
2764,"Piute County, Utah",1860.0,1852.0,4.0,7.0,0.0,0.0,3.0,0.55555558,0500000US49031
2765,"Rich County, Utah",2307.0,2243.0,5.0,0.0,0.0,0.0,64.0,0.23076923,0500000US49033
2766,"Wasatch County, Utah",29306.0,28548.0,32.0,338.0,645.0,0.0,332.0,0.53061223,0500000US49051
2767,"Beaver County, Utah",6414.0,6224.0,0.0,11.0,16.0,0.0,178.0,0.55319148,0500000US49001
2768,"Box Elder County, Utah",52182.0,49483.0,388.0,782.0,788.0,319.0,1516.0,0.61580384,0500000US49003
2769,"Iron County, Utah",48504.0,45089.0,614.0,1426.0,703.0,180.0,1527.0,0.46400002,0500000US49021
2770,"Sanpete County, Utah",28892.0,26208.0,458.0,604.0,141.0,266.0,1775.0,0.50602412,0500000US49039
2771,"Sevier County, Utah",20961.0,20094.0,115.0,389.0,116.0,39.0,423.0,0.52564102,0500000US49041
2772,"Utah County, Utah",576496.0,544831.0,6324.0,5963.0,15334.0,9500.0,12591.0,0.88658363,0500000US49049
2773,"Weber County, Utah",244101.0,225757.0,4904.0,3782.0,5739.0,1511.0,10791.0,0.88609755,0500000US49057
2774,"Duchesne County, Utah",20259.0,18522.0,157.0,1124.0,136.0,97.0,639.0,0.46616542,0500000US49013
2775,"San Juan County, Utah",15193.0,7527.0,86.0,7523.0,134.0,102.0,89.0,0.54285711,0500000US49037
2776,"Salt Lake County, Utah",1106700.0,917564.0,25395.0,15505.0,54802.0,23909.0,106716.0,0.88685876,0500000US49035
2777,"Uintah County, Utah",36343.0,32821.0,291.0,3063.0,395.0,52.0,537.0,0.49789029,0500000US49047
2778,"Daggett County, Utah",702.0,689.0,1.0,18.0,0.0,0.0,6.0,0.57142854,0500000US49009
2779,"Davis County, Utah",334977.0,310711.0,6568.0,3927.0,10348.0,3373.0,12040.0,0.92102426,0500000US49011
2780,"Wayne County, Utah",2700.0,2623.0,8.0,11.0,27.0,32.0,11.0,0.55555558,0500000US49055
2781,"Carbon County, Utah",20512.0,19324.0,363.0,498.0,145.0,48.0,700.0,0.54601228,0500000US49007
2782,"Emery County, Utah",10410.0,10216.0,43.0,168.0,72.0,6.0,9.0,0.54054052,0500000US49015
2783,"Morgan County, Utah",11014.0,10840.0,39.0,124.0,66.0,27.0,28.0,0.64705878,0500000US49029
2784,"Cache County, Utah",120288.0,110918.0,1272.0,1351.0,3679.0,726.0,5279.0,0.90953755,0500000US49005
2785,"Garfield County, Utah",5020.0,4795.0,14.0,173.0,8.0,66.0,47.0,0.47222221,0500000US49017
2786,"Juab County, Utah",10694.0,10214.0,30.0,202.0,13.0,47.0,362.0,0.62318838,0500000US49023
2787,"Rutland County, Vermont",59676.0,58117.0,651.0,646.0,695.0,4.0,133.0,0.4609929,0500000US50021
2788,"Orleans County, Vermont",26951.0,26522.0,283.0,475.0,167.0,10.0,78.0,0.39330542,0500000US50019
2789,"Grand Isle County, Vermont",6950.0,6836.0,29.0,272.0,43.0,11.0,13.0,0.48051947,0500000US50013
2790,"Orange County, Vermont",28901.0,28413.0,286.0,380.0,238.0,15.0,90.0,0.40148699,0500000US50017
2791,"Chittenden County, Vermont",160985.0,149005.0,5044.0,1404.0,7460.0,340.0,976.0,0.91654241,0500000US50007
2792,"Lamoille County, Vermont",25191.0,24541.0,353.0,432.0,251.0,17.0,37.0,0.44651163,0500000US50015
2793,"Windsor County, Vermont",55485.0,54167.0,581.0,573.0,707.0,126.0,333.0,0.42026269,0500000US50027
2794,"Franklin County, Vermont",48816.0,47670.0,550.0,1233.0,263.0,27.0,350.0,0.46634617,0500000US50011
2795,"Caledonia County, Vermont",30576.0,29984.0,351.0,373.0,369.0,9.0,46.0,0.49809888,0500000US50005
2796,"Windham County, Vermont",43332.0,42258.0,884.0,683.0,656.0,79.0,197.0,0.40920097,0500000US50025
2797,"Bennington County, Vermont",36054.0,35340.0,587.0,590.0,220.0,14.0,81.0,0.472,0500000US50003
2798,"Addison County, Vermont",36825.0,35425.0,640.0,324.0,913.0,34.0,210.0,0.46938774,0500000US50001
2799,"Essex County, Vermont",6203.0,6070.0,84.0,75.0,37.0,0.0,19.0,0.38297871,0500000US50009
2800,"Washington County, Vermont",58691.0,57490.0,870.0,718.0,779.0,58.0,95.0,0.46820807,0500000US50023
2801,"Charles City County, Virginia",7022.0,3201.0,3395.0,633.0,91.0,11.0,16.0,0.64893615,0500000US51036
2802,"Culpeper County, Virginia",49795.0,40124.0,8603.0,420.0,1105.0,188.0,1557.0,0.51724136,0500000US51047
2803,"Dinwiddie County, Virginia",28033.0,18711.0,9345.0,44.0,271.0,16.0,246.0,0.57089555,0500000US51053
2804,"Greene County, Virginia",19213.0,17335.0,1576.0,130.0,367.0,0.0,431.0,0.48648646,0500000US51079
2805,"Hanover County, Virginia",103218.0,91407.0,10409.0,827.0,2193.0,286.0,353.0,0.90618211,0500000US51085
2806,"Lunenburg County, Virginia",12369.0,7907.0,3987.0,90.0,450.0,0.0,186.0,0.51960784,0500000US51111
2807,"Orange County, Virginia",35265.0,29901.0,5020.0,308.0,569.0,152.0,438.0,0.49675325,0500000US51137
2808,"Emporia city, Virginia",5495.0,1940.0,3611.0,132.0,11.0,0.0,6.0,0.45652172,0500000US51595
2809,"Wythe County, Virginia",29048.0,27787.0,1102.0,95.0,215.0,0.0,93.0,0.56179774,0500000US51197
2810,"Chesapeake city, Virginia",235410.0,152279.0,74266.0,2246.0,11238.0,527.0,3754.0,0.91573054,0500000US51550
2811,"Colonial Heights city, Virginia",17582.0,13933.0,2663.0,248.0,782.0,18.0,409.0,0.50704223,0500000US51570
2812,"Harrisonburg city, Virginia",53064.0,45872.0,5499.0,500.0,2772.0,56.0,1228.0,0.44106466,0500000US51660
2813,"Albemarle County, Virginia",105105.0,88010.0,11259.0,625.0,6422.0,128.0,1575.0,0.8870548,0500000US51003
2814,"Bland County, Virginia",6524.0,6206.0,325.0,11.0,8.0,5.0,0.0,0.60416669,0500000US51021
2815,"Bedford County, Virginia",77319.0,70329.0,5933.0,588.0,1170.0,64.0,387.0,0.80242807,0500000US51019
2816,"Botetourt County, Virginia",33149.0,31484.0,1331.0,187.0,301.0,0.0,235.0,0.53571433,0500000US51023
2817,"Buckingham County, Virginia",17048.0,10685.0,6130.0,104.0,75.0,13.0,321.0,0.26016259,0500000US51029
2818,"Wise County, Virginia",39539.0,37017.0,2416.0,195.0,227.0,85.0,127.0,0.57306594,0500000US51195
2819,"Bristol city, Virginia",17077.0,15531.0,1674.0,124.0,79.0,8.0,178.0,0.53642386,0500000US51520
2820,"Covington city, Virginia",5675.0,4805.0,856.0,38.0,85.0,32.0,26.0,0.41860467,0500000US51580
2821,"Portsmouth city, Virginia",95536.0,41343.0,52682.0,1343.0,1850.0,215.0,1829.0,0.80518049,0500000US51740
2822,"Williamsburg city, Virginia",14817.0,11637.0,2426.0,115.0,1202.0,19.0,203.0,0.42857143,0500000US51830
2823,"Virginia Beach city, Virginia",450057.0,322016.0,97685.0,5251.0,38974.0,1687.0,9803.0,0.92137945,0500000US51810
2824,"Alleghany County, Virginia",15489.0,14534.0,1011.0,79.0,22.0,31.0,138.0,0.59740263,0500000US51005
2825,"Carroll County, Virginia",29767.0,29522.0,515.0,106.0,47.0,0.0,85.0,0.5413534000000001,0500000US51035
2826,"Galax city, Virginia",6788.0,6101.0,553.0,31.0,6.0,0.0,208.0,0.46666667,0500000US51640
2827,"Washington County, Virginia",54457.0,52971.0,1016.0,287.0,344.0,39.0,382.0,0.56573701,0500000US51191
2828,"Westmoreland County, Virginia",17596.0,12339.0,4911.0,339.0,197.0,9.0,241.0,0.47647059,0500000US51193
2829,"Northumberland County, Virginia",12254.0,8667.0,3600.0,65.0,9.0,8.0,0.0,0.59016395,0500000US51133
2830,"Page County, Virginia",23694.0,23024.0,548.0,123.0,156.0,11.0,186.0,0.55940592,0500000US51139
2831,"Pulaski County, Virginia",34330.0,32307.0,2179.0,254.0,258.0,0.0,196.0,0.54982817,0500000US51155
2832,"Warren County, Virginia",38991.0,36742.0,2331.0,537.0,575.0,4.0,287.0,0.51575929,0500000US51187
2833,"Alexandria city, Virginia",154710.0,102993.0,36997.0,1455.0,12409.0,198.0,8537.0,0.89412737,0500000US51510
2834,"Danville city, Virginia",41911.0,20093.0,21488.0,435.0,580.0,79.0,650.0,0.52971578,0500000US51590
2835,"Fredericksburg city, Virginia",28135.0,19429.0,7537.0,411.0,1235.0,95.0,1420.0,0.43888891,0500000US51630
2836,"Hampton city, Virginia",136255.0,60606.0,71206.0,1684.0,4840.0,232.0,2780.0,0.85899025,0500000US51650
2837,"Amherst County, Virginia",31819.0,25500.0,6404.0,572.0,380.0,41.0,247.0,0.46545455,0500000US51009
2838,"Arlington County, Virginia",229534.0,170577.0,22498.0,1885.0,27941.0,342.0,14120.0,0.921009,0500000US51013
2839,"Bath County, Virginia",4458.0,4260.0,328.0,80.0,42.0,0.0,51.0,0.60869563,0500000US51017
2840,"Hopewell city, Virginia",22353.0,12044.0,9560.0,109.0,428.0,6.0,904.0,0.54913294,0500000US51670
2841,"Buchanan County, Virginia",22611.0,21709.0,655.0,210.0,113.0,21.0,36.0,0.46568626,0500000US51027
2842,"Newport News city, Virginia",180775.0,95675.0,79062.0,2724.0,8457.0,706.0,4290.0,0.88847804,0500000US51700
2843,"Frederick County, Virginia",83784.0,78075.0,4382.0,519.0,1759.0,100.0,819.0,0.85735708,0500000US51069
2844,"Stafford County, Virginia",141159.0,103824.0,28266.0,1390.0,6848.0,393.0,8209.0,0.96545947,0500000US51179
2845,"Lynchburg city, Virginia",79237.0,53377.0,23787.0,749.0,2578.0,73.0,1063.0,0.78751534,0500000US51680
2846,"York County, Virginia",67196.0,53680.0,9941.0,795.0,4729.0,266.0,807.0,0.95613474,0500000US51199
2847,"Richmond city, Virginia",220892.0,104520.0,111787.0,3458.0,6434.0,323.0,2984.0,0.75605071,0500000US51760
2848,"Martinsville city, Virginia",13256.0,6779.0,6384.0,92.0,50.0,0.0,216.0,0.56666666,0500000US51690
2849,"Nelson County, Virginia",14863.0,12725.0,1995.0,63.0,113.0,0.0,146.0,0.47058824,0500000US51125
2850,"Essex County, Virginia",11083.0,6404.0,4358.0,169.0,138.0,0.0,304.0,0.5,0500000US51057
2851,"Pittsylvania County, Virginia",61970.0,47419.0,13821.0,473.0,476.0,20.0,1037.0,0.5117541,0500000US51143
2852,"Norton city, Virginia",4043.0,3736.0,219.0,3.0,149.0,0.0,0.0,0.54166669,0500000US51720
2853,"Staunton city, Virginia",24273.0,21136.0,3306.0,173.0,434.0,62.0,122.0,0.50253808,0500000US51790
2854,"Fluvanna County, Virginia",26109.0,22102.0,4281.0,197.0,270.0,43.0,214.0,0.55785125,0500000US51065
2855,"Amelia County, Virginia",12802.0,9664.0,3180.0,114.0,15.0,0.0,86.0,0.5151515,0500000US51007
2856,"Radford city, Virginia",17380.0,15271.0,1884.0,94.0,585.0,101.0,231.0,0.46808511,0500000US51750
2857,"Winchester city, Virginia",27516.0,23235.0,3568.0,265.0,844.0,59.0,856.0,0.48898679,0500000US51840
2858,"Accomack County, Virginia",32840.0,22952.0,9600.0,289.0,284.0,0.0,236.0,0.5,0500000US51001
2859,"Craig County, Virginia",5131.0,5123.0,8.0,20.0,0.0,0.0,1.0,0.39393941,0500000US51045
2860,"Floyd County, Virginia",15594.0,15053.0,446.0,185.0,2.0,0.0,86.0,0.44966441,0500000US51063
2861,"Giles County, Virginia",16867.0,16388.0,439.0,32.0,77.0,9.0,6.0,0.58108109,0500000US51071
2862,"Grayson County, Virginia",15708.0,14936.0,816.0,111.0,71.0,0.0,85.0,0.48076925,0500000US51077
2863,"Nottoway County, Virginia",15537.0,8990.0,6403.0,56.0,46.0,55.0,161.0,0.47407407,0500000US51135
2864,"Rappahannock County, Virginia",7359.0,6951.0,415.0,33.0,93.0,0.0,106.0,0.40425533,0500000US51157
2865,"Tazewell County, Virginia",42689.0,40984.0,1611.0,258.0,347.0,62.0,69.0,0.47527474,0500000US51185
2866,"Buena Vista city, Virginia",6495.0,5851.0,172.0,50.0,489.0,11.0,0.0,0.54000002,0500000US51530
2867,"Falls Church city, Virginia",13843.0,11595.0,726.0,136.0,1707.0,0.0,371.0,0.57258064,0500000US51610
2868,"Manassas Park city, Virginia",16117.0,10955.0,2508.0,221.0,1839.0,26.0,1279.0,0.53921568,0500000US51685
2869,"Petersburg city, Virginia",32037.0,6186.0,24931.0,386.0,521.0,105.0,1036.0,0.42692307,0500000US51730
2870,"Poquoson city, Virginia",12022.0,11704.0,193.0,75.0,336.0,101.0,32.0,0.57894737,0500000US51735
2871,"Sussex County, Virginia",11595.0,4639.0,6810.0,182.0,56.0,11.0,201.0,0.50943398,0500000US51183
2872,"Fairfax city, Virginia",23580.0,17269.0,1515.0,195.0,4433.0,42.0,1587.0,0.57446808,0500000US51600
2873,"Waynesboro city, Virginia",21620.0,18094.0,3277.0,275.0,223.0,51.0,167.0,0.52380949,0500000US51820
2874,"Manassas city, Virginia",41379.0,29780.0,6672.0,383.0,2723.0,259.0,3606.0,0.5017543999999999,0500000US51683
2875,"Roanoke city, Virginia",99572.0,65810.0,30886.0,1191.0,3487.0,190.0,2087.0,0.787642,0500000US51770
2876,"Salem city, Virginia",25521.0,23043.0,2180.0,146.0,630.0,15.0,88.0,0.62037039,0500000US51775
2877,"Suffolk city, Virginia",88057.0,48313.0,38880.0,858.0,2520.0,138.0,905.0,0.87334388,0500000US51800
2878,"Norfolk city, Virginia",245752.0,123520.0,109044.0,3474.0,11503.0,965.0,7676.0,0.87360704,0500000US51710
2879,"Charlotte County, Virginia",12176.0,8416.0,3671.0,38.0,13.0,0.0,114.0,0.52336448,0500000US51037
2880,"Chesterfield County, Virginia",335594.0,237971.0,82029.0,3363.0,15122.0,620.0,8153.0,0.91960424,0500000US51041
2881,"Fairfax County, Virginia",1142004.0,757556.0,125260.0,10626.0,244356.0,2529.0,55243.0,0.9445011,0500000US51059
2882,"Greensville County, Virginia",11606.0,4720.0,6850.0,134.0,7.0,0.0,94.0,0.59493673,0500000US51081
2883,"Isle of Wight County, Virginia",36090.0,27209.0,8717.0,368.0,553.0,139.0,397.0,0.54678363,0500000US51093
2884,"James City County, Virginia",73028.0,60739.0,10602.0,664.0,2703.0,224.0,705.0,0.93277436,0500000US51095
2885,"Russell County, Virginia",27725.0,27301.0,378.0,115.0,51.0,24.0,131.0,0.46521741,0500000US51167
2886,"Franklin city, Virginia",8334.0,3281.0,5115.0,93.0,43.0,21.0,50.0,0.46153846,0500000US51620
2887,"Smyth County, Virginia",31298.0,30320.0,940.0,94.0,205.0,23.0,99.0,0.51449275,0500000US51173
2888,"Charlottesville city, Virginia",46487.0,33963.0,9504.0,269.0,3915.0,79.0,275.0,0.37005651,0500000US51540
2889,"Lexington city, Virginia",7113.0,6172.0,641.0,60.0,378.0,10.0,40.0,0.41176471,0500000US51678
2890,"Campbell County, Virginia",55158.0,46408.0,8596.0,366.0,692.0,51.0,505.0,0.53276956,0500000US51031
2891,"Henrico County, Virginia",324073.0,194354.0,100507.0,3307.0,29654.0,401.0,6766.0,0.87575865,0500000US51087
2892,"Henry County, Virginia",51956.0,38288.0,12238.0,432.0,454.0,26.0,1720.0,0.57421875,0500000US51089
2893,"King George County, Virginia",25564.0,20678.0,4774.0,369.0,636.0,35.0,262.0,0.5299539000000001,0500000US51099
2894,"Louisa County, Virginia",34813.0,28297.0,6217.0,592.0,296.0,27.0,817.0,0.48333332,0500000US51109
2895,"King William County, Virginia",16329.0,12904.0,3244.0,354.0,232.0,12.0,70.0,0.63333333,0500000US51101
2896,"Lancaster County, Virginia",10848.0,7711.0,3058.0,12.0,197.0,0.0,0.0,0.48453608,0500000US51103
2897,"Lee County, Virginia",24428.0,22924.0,1122.0,155.0,79.0,0.0,298.0,0.42857143,0500000US51105
2898,"Mathews County, Virginia",8830.0,7827.0,1011.0,216.0,34.0,3.0,0.0,0.49450549,0500000US51115
2899,"Middlesex County, Virginia",10710.0,8628.0,2189.0,103.0,47.0,14.0,50.0,0.40196079,0500000US51119
2900,"Prince Edward County, Virginia",22903.0,15056.0,7269.0,296.0,315.0,40.0,302.0,0.41379312,0500000US51147
2901,"Prince George County, Virginia",37704.0,23291.0,13088.0,500.0,1047.0,88.0,1221.0,0.5272727,0500000US51149
2902,"Richmond County, Virginia",8873.0,6151.0,2644.0,65.0,196.0,1.0,237.0,0.59649122,0500000US51159
2903,"Rockingham County, Virginia",78653.0,74770.0,2843.0,543.0,794.0,146.0,1163.0,0.82159644,0500000US51165
2904,"Scott County, Virginia",22290.0,21975.0,263.0,85.0,64.0,0.0,19.0,0.34999999,0500000US51169
2905,"Spotsylvania County, Virginia",130159.0,98990.0,22988.0,1361.0,4668.0,562.0,6654.0,0.92287338,0500000US51177
2906,"Surry County, Virginia",6670.0,3569.0,3092.0,30.0,49.0,0.0,14.0,0.56923079,0500000US51181
2907,"Appomattox County, Virginia",15462.0,12250.0,3200.0,93.0,127.0,4.0,73.0,0.38135594,0500000US51011
2908,"Clarke County, Virginia",14331.0,13189.0,860.0,186.0,245.0,23.0,295.0,0.54263568,0500000US51043
2909,"Franklin County, Virginia",56277.0,50718.0,4924.0,409.0,353.0,20.0,630.0,0.54489797,0500000US51067
2910,"King and Queen County, Virginia",7052.0,5159.0,1943.0,148.0,140.0,0.0,10.0,0.48076925,0500000US51097
2911,"Mecklenburg County, Virginia",30959.0,19403.0,11341.0,211.0,97.0,18.0,345.0,0.49642858,0500000US51117
2912,"Montgomery County, Virginia",97692.0,85600.0,4963.0,575.0,7248.0,206.0,945.0,0.91862321,0500000US51121
2913,"New Kent County, Virginia",20523.0,17317.0,2909.0,728.0,359.0,26.0,134.0,0.62130177,0500000US51127
2914,"Augusta County, Virginia",74390.0,70390.0,3754.0,442.0,652.0,78.0,377.0,0.80310768,0500000US51015
2915,"Cumberland County, Virginia",9797.0,6528.0,3492.0,88.0,18.0,0.0,0.0,0.47191009,0500000US51049
2916,"Dickenson County, Virginia",15181.0,15030.0,148.0,64.0,4.0,0.0,56.0,0.54263568,0500000US51051
2917,"Goochland County, Virginia",22148.0,18005.0,3899.0,165.0,379.0,0.0,124.0,0.53811663,0500000US51075
2918,"Halifax County, Virginia",35030.0,21759.0,13110.0,202.0,285.0,24.0,270.0,0.55081964,0500000US51083
2919,"Loudoun County, Virginia",374558.0,266268.0,33975.0,3245.0,75273.0,1271.0,14573.0,0.96085548,0500000US51107
2920,"Madison County, Virginia",13108.0,11801.0,1321.0,154.0,166.0,0.0,317.0,0.37391305,0500000US51113
2921,"Prince William County, Virginia",450763.0,285161.0,105244.0,5528.0,46907.0,1761.0,32303.0,0.95490217,0500000US51153
2922,"Roanoke County, Virginia",93419.0,84398.0,6096.0,521.0,3539.0,207.0,585.0,0.88684362,0500000US51161
2923,"Southampton County, Virginia",18089.0,11843.0,6347.0,633.0,33.0,0.0,99.0,0.56050956,0500000US51175
2924,"Highland County, Virginia",2213.0,2207.0,0.0,13.0,0.0,0.0,0.0,0.41379312,0500000US51091
2925,"Brunswick County, Virginia",16435.0,7129.0,9168.0,171.0,117.0,14.0,179.0,0.46153846,0500000US51025
2926,"Caroline County, Virginia",29889.0,20479.0,8976.0,356.0,426.0,0.0,438.0,0.53125,0500000US51033
2927,"Gloucester County, Virginia",37035.0,33464.0,3509.0,402.0,565.0,45.0,186.0,0.53890491,0500000US51073
2928,"Northampton County, Virginia",11998.0,7611.0,4303.0,102.0,129.0,27.0,49.0,0.49107143,0500000US51131
2929,"Patrick County, Virginia",17958.0,16693.0,1103.0,141.0,77.0,4.0,138.0,0.52795035,0500000US51141
2930,"Powhatan County, Virginia",28364.0,24883.0,3287.0,164.0,219.0,189.0,107.0,0.69264066,0500000US51145
2931,"Rockbridge County, Virginia",22440.0,21336.0,794.0,238.0,178.0,31.0,275.0,0.50471699,0500000US51163
2932,"Shenandoah County, Virginia",42854.0,41270.0,1318.0,364.0,582.0,29.0,441.0,0.51246536,0500000US51171
2933,"Fauquier County, Virginia",68406.0,61430.0,6266.0,606.0,1398.0,21.0,900.0,0.88825792,0500000US51061
2934,"Harrison County, West Virginia",68438.0,66725.0,1767.0,618.0,554.0,95.0,94.0,0.86741471,0500000US54033
2935,"Ohio County, West Virginia",42906.0,40615.0,2107.0,300.0,454.0,19.0,144.0,0.5859375,0500000US54069
2936,"Ritchie County, West Virginia",10005.0,9942.0,51.0,43.0,1.0,0.0,58.0,0.57647061,0500000US54085
2937,"Calhoun County, West Virginia",7450.0,7430.0,13.0,99.0,0.0,0.0,11.0,0.57446808,0500000US54013
2938,"Morgan County, West Virginia",17510.0,17256.0,280.0,103.0,97.0,0.0,26.0,0.54857141,0500000US54065
2939,"Lincoln County, West Virginia",21241.0,21044.0,135.0,103.0,57.0,0.0,0.0,0.50724638,0500000US54043
2940,"Raleigh County, West Virginia",77097.0,69057.0,6841.0,677.0,945.0,138.0,735.0,0.80625677,0500000US54081
2941,"Braxton County, West Virginia",14345.0,14220.0,173.0,110.0,21.0,29.0,5.0,0.52212393,0500000US54007
2942,"Putnam County, West Virginia",56644.0,55363.0,937.0,391.0,553.0,12.0,161.0,0.62596899,0500000US54079
2943,"Barbour County, West Virginia",16790.0,16443.0,253.0,265.0,114.0,0.0,16.0,0.57499999,0500000US54001
2944,"Boone County, West Virginia",23236.0,22959.0,214.0,88.0,66.0,0.0,46.0,0.64018691,0500000US54005
2945,"McDowell County, West Virginia",19707.0,17871.0,1883.0,24.0,0.0,0.0,225.0,0.61142856,0500000US54047
2946,"Wayne County, West Virginia",41063.0,40695.0,331.0,267.0,151.0,0.0,120.0,0.60755813,0500000US54099
2947,"Wyoming County, West Virginia",22130.0,21830.0,378.0,57.0,91.0,0.0,37.0,0.62051278,0500000US54109
2948,"Jackson County, West Virginia",29123.0,28764.0,313.0,256.0,119.0,0.0,20.0,0.49787235,0500000US54035
2949,"Mercer County, West Virginia",60963.0,56589.0,4341.0,390.0,442.0,150.0,57.0,0.54273504,0500000US54055
2950,"Upshur County, West Virginia",24604.0,24136.0,417.0,140.0,45.0,52.0,18.0,0.49729729,0500000US54097
2951,"Webster County, West Virginia",8637.0,8618.0,8.0,17.0,0.0,6.0,0.0,0.55128205,0500000US54101
2952,"Berkeley County, West Virginia",111610.0,100296.0,10332.0,898.0,1777.0,170.0,1549.0,0.9040029,0500000US54003
2953,"Fayette County, West Virginia",44602.0,42039.0,2361.0,314.0,155.0,13.0,93.0,0.53972602,0500000US54019
2954,"Grant County, West Virginia",11673.0,11436.0,200.0,34.0,22.0,22.0,27.0,0.64423078,0500000US54023
2955,"Hampshire County, West Virginia",23412.0,22951.0,510.0,109.0,44.0,0.0,28.0,0.54487181,0500000US54027
2956,"Summers County, West Virginia",13210.0,12480.0,786.0,141.0,20.0,0.0,41.0,0.5,0500000US54089
2957,"Brooke County, West Virginia",23067.0,22472.0,521.0,49.0,139.0,66.0,51.0,0.5990565999999999,0500000US54009
2958,"Doddridge County, West Virginia",8570.0,8399.0,149.0,131.0,62.0,0.0,47.0,0.48936167,0500000US54017
2959,"Greenbrier County, West Virginia",35523.0,34259.0,1464.0,420.0,107.0,0.0,283.0,0.52255636,0500000US54025
2960,"Hardy County, West Virginia",13812.0,13049.0,476.0,23.0,260.0,0.0,51.0,0.57943922,0500000US54031
